quarter,time_remaining,score_margin,home_or_away,possession_number,player_points,player_fouls,player_shots_attempted,player_3pt_attempted,player_3pt_made,player_fatigue,player_2pt_pct,player_3pt_pct,player_usage_rate,player_position,shot_type
1,424.31878436236417,14,0,3,0,4,6,3,3,0.2330370065590981,0.577102971378999,0.44815203413806237,0.1561535346035131,5,1
1,378.10141327413334,5,0,142,30,2,11,5,3,0.2652500649566324,0.5259947824220885,0.4387264268992608,0.1931446634041067,4,0
3,146.155362617662,-16,1,2,32,5,16,7,5,0.3141335169254049,0.628506013891224,0.3967845523769189,0.2589621096254325,5,1
3,325.34571214964006,-19,1,29,20,1,7,2,1,0.7970115999353298,0.5583951175835498,0.3749650502990196,0.297055283106575,5,0
1,573.802202891265,-1,0,146,15,1,2,2,1,0.21069134684608448,0.5531760417986923,0.48283021538731996,0.30744172748731824,1,1
1,425.10679423768175,13,0,37,38,4,6,5,3,0.5627812274860385,0.5939379604662457,0.39231755565360377,0.2341881135189551,2,0
2,69.78047548823629,13,1,173,22,5,18,8,0,0.20046711442148502,0.43792553345469526,0.3707059961539274,0.21219222801906096,3,0
1,394.57547800497724,-1,0,45,9,5,19,8,6,0.2850374250624149,0.6031485188999702,0.46728020238495904,0.3304952472982396,3,0
1,505.97157548850254,4,1,152,32,4,7,5,5,0.23548129298649134,0.5465559101966361,0.2678596786880765,0.37762403118775967,3,1
4,570.7464521621409,-1,1,120,21,3,13,4,3,0.6450046710732859,0.6460441196903327,0.41400657987947603,0.3743395031967507,4,0
3,452.9646566166721,4,0,46,40,0,13,0,0,0.5267289444557803,0.44161205011144555,0.27825681253993484,0.2654862313584801,3,0
3,109.91387846936429,-7,0,140,5,0,1,0,0,0.7212991459055533,0.49022411473492117,0.45495540697152614,0.12370609527566316,2,0
2,511.3247519449157,18,0,53,35,2,5,2,0,0.21994343733298582,0.6850739122046572,0.4481665462624097,0.12198694347610077,3,0
2,487.6861291786918,-9,1,45,9,1,15,11,5,0.009148535726037244,0.5659218637870064,0.3759000085633116,0.2208267084208227,5,0
3,17.587355717255917,-16,1,32,15,3,25,3,1,0.6805095671303348,0.678790299926197,0.41526103752149823,0.31985605446778187,5,1
3,296.4583206649751,-19,1,18,12,1,8,4,0,0.11485395849507596,0.6067105309335636,0.44315542282604115,0.24920321044423108,5,1
3,239.72417781290878,-5,0,13,19,3,25,15,2,0.24630522442395608,0.6779294094805377,0.3708259675040917,0.2882086912505034,3,1
1,481.9766862626233,9,0,132,3,4,24,10,7,0.30568615246122266,0.495347885308144,0.4764894784473318,0.35299571948605524,2,1
3,155.6177848638629,17,1,23,19,2,20,7,2,0.746802092290868,0.42716012751074717,0.3592575023146573,0.11210067510605297,2,1
2,425.4277845414661,3,1,62,21,4,14,12,5,0.6258918106574272,0.6406725294694297,0.47300562879317365,0.3771449750294986,3,0
4,657.508292506204,9,0,54,28,1,18,8,1,0.18426543652582883,0.641340625738701,0.3956860122121026,0.19926921711175308,2,1
3,574.4177079901975,16,1,183,15,2,14,11,8,0.5978878106197417,0.5856480383926943,0.35656081598488515,0.11403620724412326,3,0
3,663.4495700759019,18,0,69,22,5,21,13,13,0.7081479951106119,0.5738710609485497,0.2510243835781506,0.3506285608433457,2,1
1,704.5242961915368,-10,0,168,29,3,11,6,4,0.3888972027901715,0.6744724512028852,0.3238889801391187,0.38024620778715545,1,0
3,7.682491444437192,-7,1,14,29,3,8,5,1,0.24595291402785202,0.45294954010645927,0.4669803730854146,0.33058660356141123,1,1
1,448.37371899178385,2,1,98,2,2,15,14,11,0.6789827729147893,0.5849613914112302,0.3571781972659238,0.34135463296914703,2,1
2,297.24436638641265,-5,1,28,23,4,5,2,0,0.6108912001414972,0.4149311832466632,0.3553671317935093,0.361392506077611,5,1
1,619.0952330412877,0,1,200,36,2,19,8,5,0.07791215847082011,0.44225948102728874,0.3723526702667761,0.2567090594264717,1,0
3,181.30658544657481,-17,1,95,12,4,14,9,3,0.6666796402337543,0.5311817045329899,0.32157600788064444,0.3041388639539064,4,1
1,706.3412321628548,12,0,71,31,2,12,0,0,0.48851793283529865,0.6463622108165248,0.3728878174393675,0.1859354745750002,3,0
2,441.86973807149803,-7,1,67,36,4,20,8,6,0.7533689569777274,0.6199398072250177,0.3439407791100192,0.17491015447932667,4,0
4,571.3469296047583,-2,0,157,11,0,22,2,0,0.1907175418798268,0.6922193173137983,0.47736063260812833,0.28268279399076324,2,1
1,61.63167803239319,-16,1,100,7,2,9,8,6,0.2582164179013764,0.4134545945409698,0.39099169279913853,0.3203823299011047,2,0
3,132.08967702638284,15,1,61,23,4,13,12,11,0.5433127390975212,0.5144056656478705,0.4585377422856062,0.2191421673316699,5,1
2,546.0506445846263,10,1,103,15,5,2,1,0,0.48173352789219914,0.44763724047254827,0.42171852389408515,0.22008732412928833,1,0
1,15.830295868312998,-3,1,196,31,1,11,0,0,0.3863653710564966,0.4110883852148505,0.3031507460140245,0.38627007038794015,1,0
4,588.1521498435236,10,1,137,33,1,24,23,10,0.7460333144297888,0.4793192668883425,0.46691640242522237,0.2555381181317363,4,0
1,10.043293458176246,9,1,119,34,2,0,0,0,0.5647515636282824,0.4733415532561649,0.27181769934713096,0.39588528274381063,1,1
2,473.1255641241168,0,0,17,31,2,23,21,6,0.7102718538941186,0.5260083155386576,0.3621594651432223,0.3588527999998037,2,0
3,262.86762256690025,9,1,49,16,3,20,3,0,0.15325496231911573,0.44202436237017795,0.3097888563830112,0.29189729518043095,5,0
3,440.2762939578234,20,1,191,1,4,15,11,9,0.7289882951455372,0.5465702737678353,0.38438885565805114,0.10274067787792757,3,1
3,501.1426130321619,-17,1,78,25,2,9,4,2,0.4615281081002919,0.6760294981942725,0.32501239486119915,0.18877754850043668,4,0
2,246.582157814139,-16,1,46,16,1,8,5,1,0.033767935684587025,0.6244566794794945,0.43070656480615593,0.2252931353338608,4,1
1,77.7329626398016,20,0,93,37,1,17,8,8,0.23449155399649912,0.65265319884798,0.48422967528845107,0.2958444729205556,3,0
3,50.145024778751264,-11,0,121,1,1,0,0,0,0.025756391740577977,0.64141857799646,0.4272724945538092,0.21865692192668357,2,1
3,424.03393624503445,6,0,13,7,4,9,5,1,0.4568745219910437,0.5168879009321902,0.3388275916939514,0.34834716551257117,4,0
4,374.8718546885603,-5,0,45,5,0,6,0,0,0.3258797605550854,0.6126883108893505,0.4000174904144884,0.2988715814610698,1,1
4,534.3847265672155,9,0,181,8,2,9,1,0,0.9874495599132513,0.6262768718268993,0.47213152294953026,0.2041480255796822,1,0
4,367.0095672028347,-8,0,17,0,0,11,3,1,0.8685041169568631,0.4616944317097707,0.3175070974467264,0.33533021420296627,1,1
2,304.160968822233,15,1,47,4,4,10,2,0,0.8256708603431493,0.658078709985932,0.2795511909345677,0.19092709431094979,5,0
2,286.6227683300862,0,1,62,38,5,8,3,3,0.5011165490312455,0.5373242195566791,0.282690997152748,0.11883598217097668,3,0
4,19.041769870320575,19,0,178,8,2,4,0,0,0.8070874993507668,0.4049079218528153,0.37371325258583693,0.15176688591915055,2,1
2,241.60118522159314,-6,1,43,13,3,3,1,0,0.2668696474627552,0.5930152325841551,0.4330340652824607,0.1008221478318376,1,0
1,702.7345134176359,-1,1,68,26,2,19,3,1,0.5606494678465249,0.6030289275753895,0.41431443552160163,0.349705084073357,1,1
4,628.960014883504,-1,1,124,8,2,12,9,1,0.39291806131941,0.56552868900305,0.3634723751211705,0.28813254877287336,5,0
4,237.15220826463673,-16,1,109,35,2,7,3,2,0.1713419115227297,0.463724590254147,0.4323245100453408,0.27117079322596527,1,1
2,423.21269164778795,11,1,200,28,2,15,4,0,0.07261343136840404,0.5446834082068196,0.40849248903525426,0.29861447636624905,5,1
1,610.0536567855556,-15,0,28,19,5,0,0,0,0.5582183829716149,0.5200382350736521,0.4070576889002119,0.2960794975004699,3,1
2,317.71752246004945,9,0,173,14,2,16,16,13,0.09763913488020615,0.6924058221531777,0.3005940993235512,0.2696499822567085,4,0
4,12.929661900108691,5,0,169,35,4,14,7,6,0.7180030966859824,0.6474035304267813,0.3281458582565705,0.35272301370060066,1,1
4,53.647532509420856,16,0,94,2,2,23,18,18,0.9214684787261558,0.6285698815261644,0.3361060813223026,0.23228410301089616,1,0
1,367.48275937106877,-8,0,118,22,5,14,8,7,0.16210610971156092,0.4543221109000489,0.45204768957097385,0.341442834129317,3,0
1,697.9963504866324,8,0,164,8,4,17,15,10,0.47093857851022825,0.499312005226365,0.44377762274134025,0.3359901054046731,4,0
4,499.1108703975848,-16,1,91,29,2,25,23,14,0.7387745930598252,0.513913550670766,0.3131681893537261,0.15985145075630683,5,0
2,51.05965783577006,4,0,84,18,2,5,0,0,0.2868396610330268,0.5477882596901438,0.2637880685774949,0.2361290138844477,4,1
3,136.3398305701412,-8,1,33,37,4,1,0,0,0.9207645196329373,0.4090673536196414,0.4419459523016139,0.3504796671885583,1,0
4,555.352663116132,3,1,25,2,2,4,3,3,0.8884655588699109,0.5779027684223954,0.35246654469857963,0.3492565575587449,3,1
1,605.8366271684962,10,0,19,2,5,18,15,11,0.10375435572967795,0.5073569631916319,0.30495079224757105,0.10720196866235052,2,0
3,444.7401020557854,-1,0,175,33,1,6,3,3,0.027399771531840145,0.5685031436277744,0.27925421764277386,0.16691503672887614,3,0
1,463.98468213346797,-13,0,106,1,2,8,4,2,0.9764584829794019,0.4026935152770121,0.25320366264712524,0.2271623189962365,5,1
2,20.402964276036943,-12,1,33,26,3,1,1,0,0.9564750247711311,0.49642994169925714,0.35693240870347154,0.1141463060002328,5,0
4,596.5417868986862,0,0,67,22,4,6,6,5,0.4222856044659632,0.6305998168038967,0.3349409535967064,0.17818738686840813,1,0
2,567.5581498829973,-1,0,142,31,5,23,17,10,0.05056332410597242,0.550324465758112,0.4241175376768207,0.1774899516645272,3,0
4,186.50530375440997,-6,0,161,34,2,13,6,3,0.6188755527460279,0.6366661985036914,0.49416635804685205,0.1643705145962461,2,1
3,510.247238375165,5,1,42,39,2,25,15,7,0.29341010738865625,0.609688117755216,0.3016956549040385,0.2189976936045418,3,0
2,154.69531662599863,-10,0,193,17,4,23,18,8,0.9367229869005542,0.6564761725452931,0.31075903509348435,0.3439032321752933,5,0
1,29.037715957089354,16,0,95,26,0,22,5,1,0.7946619250543034,0.4022330765656521,0.3343256442160991,0.17323409237217371,3,0
2,144.81831066507164,20,1,47,10,5,14,12,0,0.6495937841334435,0.47839764755331815,0.3664844087208263,0.2746201935973798,1,1
2,128.61279126309563,-10,1,35,38,5,11,5,4,0.28450384751352853,0.5646405179803244,0.4244246738351338,0.267273418084889,5,0
1,243.17855764909,6,1,117,18,1,19,5,1,0.7012685794417175,0.6823054229956547,0.3380078804596517,0.3453772248712498,3,0
2,301.2836379663298,9,0,160,24,1,3,1,0,0.28916826675920404,0.6039370540397617,0.27605013574269477,0.21819982165985458,3,0
2,366.1480018783497,-2,0,183,6,2,25,14,10,0.037630984151876046,0.5369766358845546,0.4325854093119351,0.16707058544035572,1,1
3,343.2627903659963,13,1,182,30,4,12,1,0,0.508434587620274,0.4390423991523049,0.4486604195044633,0.36745619469543767,1,0
3,194.88571629500834,17,0,76,1,3,8,8,5,0.48868454478869094,0.5479646064272357,0.3119121638969785,0.3498841189260345,3,0
3,21.002881373333615,2,1,179,37,2,11,7,3,0.7630059730262334,0.5323260917368199,0.2841890609355766,0.28645110388217354,2,1
1,435.6731680107485,-20,1,187,4,1,9,6,5,0.8656738823544446,0.6335329824066105,0.3819502628664376,0.12797181283703216,5,1
1,284.93627749009516,-18,1,200,13,2,8,8,0,0.35446848869426206,0.5240045921489644,0.30207857521783665,0.10483534876397027,3,0
3,215.04395331903578,-18,1,142,17,4,20,19,3,0.4494730102036709,0.49565142244999993,0.34354085833715714,0.15478738634239883,1,0
2,624.1975508379688,7,1,146,35,5,22,14,5,0.47040041964452817,0.4269159047406463,0.4443403050322126,0.15899156753095134,5,0
1,537.655181614675,-7,0,128,3,5,6,1,1,0.3242240843723794,0.41395031917761005,0.30490176079614717,0.14087422524642534,1,1
4,617.5911948281585,9,0,55,23,5,24,19,10,0.7433869236251903,0.531740328256713,0.45156481527967773,0.178654411390511,5,0
4,356.3876121929719,-16,0,98,12,5,11,11,10,0.5221011852062994,0.5040585938506554,0.4185049969540776,0.2013665683769084,3,0
3,94.27050153127978,-6,0,184,20,3,15,9,7,0.9139557743886398,0.5665972508538577,0.3049314659344752,0.3263315199118568,4,0
1,501.2794340073161,17,1,108,32,0,14,10,3,0.6503107718955861,0.6135785311345203,0.38160115026152086,0.3128566415908499,4,0
4,148.37312155476616,-7,0,49,19,3,6,5,1,0.2118965588939724,0.4120020440721409,0.4035176906265668,0.13131379650819858,5,0
3,317.6853617460361,-7,1,188,4,2,7,2,0,0.16480864874703638,0.5488651329108446,0.30006900945341086,0.39313209206013267,1,0
4,46.80056804319972,-13,1,113,23,1,6,1,1,0.3723843379162921,0.6585915682545939,0.2862373339531292,0.32564177625108526,1,1
4,594.2220497445473,-13,0,181,34,4,10,1,1,0.3469265402569732,0.5365499758420985,0.3827919836065662,0.14902997782600425,1,1
4,90.67726155420041,-2,0,199,29,2,3,1,0,0.4071318248625102,0.5563726632852323,0.42346029153391523,0.1373489712789887,3,0
3,650.230205075503,11,1,134,27,0,17,4,4,0.1835910703044421,0.5460375522150028,0.3662672100178871,0.12626406587815484,5,0
1,622.2460336283211,10,0,70,6,4,18,11,5,0.9782226700264893,0.5169378755450231,0.2675098121329801,0.3195365999976827,3,0
3,334.4995903962572,8,0,86,34,4,6,5,1,0.14570977286872888,0.43303585717701176,0.48130317667419953,0.17088596814169865,4,0
3,535.9451070988732,20,0,136,29,4,12,5,0,0.652648774224321,0.43790686470475804,0.4237413614636276,0.12189039855496629,4,0
3,446.0004531490704,-10,0,143,33,2,8,7,3,0.01306923506458979,0.453726772521308,0.4052990714467237,0.22654828282844203,1,1
1,578.2144624831762,-8,1,154,38,0,17,6,0,0.4069610383190131,0.6377693922692964,0.4109067529826693,0.3126095294201222,1,1
1,310.8996725658567,6,1,39,8,2,6,6,4,0.30918339909503634,0.48259969016851395,0.34965140022701735,0.19136692475384615,5,0
4,565.782108655932,-2,0,131,11,4,19,11,0,0.3820246377394185,0.6844371345326232,0.49610012482652543,0.2447936717253946,4,1
3,332.9689082869065,5,1,185,28,4,15,12,5,0.4980773447731136,0.6430510499609887,0.283169802929628,0.15780249045701267,5,0
4,677.4953672468116,16,1,10,9,1,22,6,6,0.6003750015243178,0.6053622004596043,0.4347853443708066,0.22874455626137563,4,0
4,350.18791259410625,-12,0,3,26,3,4,3,3,0.5835113447943,0.616118088818722,0.3552189900667747,0.2076826694275393,2,0
3,333.08587579228526,7,0,46,18,2,6,2,1,0.630713670121113,0.41428966260350536,0.47027401190203155,0.23017552455625157,5,1
3,565.2517403257292,11,1,150,12,0,5,2,0,0.8445476825537905,0.5705168100959636,0.42931531855426197,0.2397134796543732,2,0
4,591.5359380678033,-18,1,67,36,4,1,0,0,0.8867171556146514,0.6823170729765189,0.39056305583992307,0.1276896525126765,3,1
3,399.232162311243,11,1,193,31,2,6,0,0,0.7372503005607975,0.4117330550177527,0.4844234085970451,0.12801050568115396,4,0
3,129.4544257164543,-16,0,97,14,3,20,12,9,0.078942242924404,0.48730495555406206,0.4781108402349342,0.17818317515647342,2,1
1,336.7859262894572,-13,1,19,20,2,8,2,0,0.9612923915099344,0.4154534476401806,0.2630834989880614,0.1347275062347646,3,1
2,697.0122020949684,-7,1,62,2,3,12,0,0,0.9473980863470463,0.5709224733598497,0.2981470116848482,0.17583529409422882,5,0
3,542.1500589882133,-18,0,98,7,2,16,6,0,0.7117037945453537,0.43486018815115873,0.4190116462261446,0.10736319507515811,2,1
2,584.0370747929752,3,1,57,5,1,16,16,4,0.5174390714019238,0.5437750468673197,0.48045985662652113,0.20522182322568153,2,1
1,23.63435914985289,-8,0,95,28,2,14,11,5,0.2506183583358922,0.6159848310362634,0.35758250063378566,0.16402305986300997,3,0
2,336.8588130965951,8,0,107,18,5,17,14,8,0.756351139498876,0.44933156048064027,0.259576311340102,0.36764390496335797,2,1
1,465.56721623343986,-13,1,88,16,1,23,21,1,0.8778601787162892,0.6266093311234813,0.4108243149950093,0.3574472784386652,3,0
1,597.6235322122138,10,0,141,9,3,14,8,2,0.6651876008899379,0.41806133858496963,0.2986717493102859,0.19012565198011466,4,0
2,35.47703057959546,5,0,144,32,4,10,2,1,0.6290726328617707,0.444887344077099,0.38808043332917097,0.2426455343553082,4,0
4,613.7559976621486,-3,1,144,12,4,24,22,22,0.19300470457058616,0.48403310895466706,0.3461708146561383,0.3867376316235106,4,0
3,394.84867445417643,-3,0,115,26,2,11,3,2,0.3577965228941896,0.6388297202236262,0.38950675977550775,0.25722891209165155,2,0
1,142.06605881476315,-14,1,119,11,0,22,16,7,0.7231362220325122,0.6550410667370202,0.48310907986584994,0.3545299811103997,2,1
1,228.423755843784,17,0,52,1,2,16,6,0,0.016898738851223394,0.46611394430987113,0.371450147610743,0.3479124330439066,1,1
3,202.98927726112373,-5,0,41,9,1,11,0,0,0.6412642771888861,0.42873514765764886,0.2586322059430308,0.38238669162931405,1,0
2,382.2185046877026,12,1,48,20,1,6,2,1,0.766670301010248,0.6543861347041755,0.39522949656986095,0.19171019294769903,3,0
4,37.21368953601491,-18,1,91,22,3,23,19,1,0.33470448627078164,0.5948102312566321,0.33143638254382946,0.11303370287411034,2,1
3,114.14603411994494,17,1,39,0,2,6,4,2,0.07616776920078905,0.4473566309196044,0.4445337210989513,0.13118612012396647,3,0
4,585.1389912305633,-17,0,13,32,3,20,14,6,0.8191193788839986,0.5673150355452258,0.3674821175736689,0.27138925567358296,5,1
2,95.47487333770397,15,1,132,25,0,22,8,3,0.14183682948502274,0.6617114298656604,0.4353426844579106,0.25908339164822586,2,1
3,168.0453140098514,-17,0,96,14,4,9,4,4,0.37080110596977356,0.42085448261552894,0.47720524883707843,0.18953590995221364,5,0
2,326.42683603499324,-12,1,109,21,4,15,6,0,0.70725410506778,0.4251163700944841,0.3405684978181127,0.1746139892197977,2,1
4,372.32703944159795,19,0,104,24,2,10,6,6,0.8169859876514336,0.48208232819877045,0.4973444780977009,0.31281442888388433,4,0
3,549.7995453221943,-4,1,98,0,3,15,14,5,0.8623819184885159,0.5956786976795969,0.28745321648494626,0.20215086160077791,3,0
2,322.0793471996552,-4,0,43,25,3,1,1,1,0.5304171916111156,0.4534025528411796,0.41098292047329715,0.28118553577984146,1,0
2,568.702527145588,12,1,88,20,0,24,18,12,0.4758716964558656,0.6449101612951493,0.25869190078281123,0.31368807595248316,4,0
1,445.2093410727294,-1,0,93,40,3,1,0,0,0.8483172770180297,0.625129053038488,0.303264166462784,0.22913961318994333,1,1
3,81.43181238515217,-7,0,174,23,5,17,10,7,0.5630770950474712,0.5683014560883941,0.4084446478641438,0.15802187964296832,2,0
1,112.55863564284378,1,0,126,38,5,4,0,0,0.5786507284152311,0.434820311311103,0.26154793489027417,0.35823404831614025,5,0
3,314.664282323835,6,0,109,15,1,13,3,2,0.4339733679938007,0.6964659484936593,0.27544677132208967,0.1280592847746394,5,0
2,285.7603630241085,-18,1,47,31,5,7,1,0,0.3728139719210396,0.5470100888688475,0.3227526487288035,0.34884120487712994,4,0
3,535.351874138852,3,0,92,15,5,5,3,0,0.4805408572898291,0.5356219443601838,0.3939092839955627,0.3510038728442807,1,1
4,418.13074065409336,9,1,181,12,1,8,1,1,0.36484749369612723,0.6986707239001946,0.2539956388477873,0.27129977956562473,3,0
4,279.4558183216195,-13,0,153,31,5,5,5,5,0.34354644996923855,0.6591604790414007,0.37058856439445303,0.2888428154270886,3,0
4,122.94740408427765,1,1,41,40,5,20,16,11,0.9936643420078939,0.5369103202094444,0.4064359371862762,0.2074051183253228,3,0
1,163.3227136743565,4,0,3,23,1,16,2,0,0.3362134940718481,0.5256408957808816,0.3506306972080824,0.3524752666379267,1,1
1,414.36073329772245,-11,0,121,12,2,7,0,0,0.25638374753266713,0.4287728147700959,0.2669099518697269,0.1791111056684167,5,0
3,304.87593952785056,8,1,77,10,1,2,1,0,0.3539240898426266,0.6779535239167238,0.4027186587991053,0.2679328191034344,5,0
2,370.7478063796839,19,1,95,14,1,11,5,1,0.5907813406361061,0.6531324543157593,0.40145884922861685,0.1005384506380166,4,0
2,122.88775341760824,-20,0,13,9,5,12,1,1,0.9109904866231651,0.4930007478639733,0.37651058875862575,0.38195293177655565,1,0
1,477.2925016880874,0,1,105,40,4,17,11,8,0.7878642501977611,0.6259963862706331,0.423286368898885,0.38448895726302235,2,1
2,613.8278934162963,18,1,18,2,5,22,14,5,0.8422411390757014,0.6288188278821772,0.30195043328832105,0.3131250055441194,2,0
1,185.7164448865684,3,1,37,15,2,10,8,4,0.8590086106838577,0.46837321516798447,0.41963518558763946,0.22697194955697456,3,1
4,353.89024259891517,-12,0,171,16,1,1,0,0,0.9205283964468673,0.584096640981605,0.29036368491256315,0.15358333041149289,5,0
1,702.3796768950493,5,1,162,24,0,13,1,0,0.23507123290887988,0.4765086410236634,0.34817340775869676,0.24773886581210128,5,0
3,239.9340531965239,-12,0,55,29,1,0,0,0,0.45836603103743556,0.6369658155807735,0.2668916615696495,0.3374231417041712,1,0
